company all Details
"['U72900TN2009PTC070836', 'CLASSLE KNOWLEDGE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126509', 'ACCESS ONLINE SERVICES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2019PTC127269', 'JOTHNA SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123218', 'CANORA ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124969', 'SKYTRANSS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134326', 'WHANAU TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC077150', 'RADUS INFOTEK SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137846', 'TRINITY CREATIVE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143709', 'CARIFER TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2009PTC073271', 'ASP COMPUTERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC153880', 'ASSURESEQ PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150505', 'KINGOFSEO SOFTWARE SOLUTIONS AND TRAINING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1995PTC030106', 'NEXT WAVE MULTIMEDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102320', 'JUPITER TECHNO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC050844', 'TRIMENTUS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC044393', 'RAINBOW.COM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC125833', 'HEPRA SOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2005PTC056910', 'INFORMATION SYSTEMS AUDIT AND SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2006PTC058708', 'CADDAM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128255', 'CASTLE SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157321', 'VISKAMNIX TECHNOLOGY AND TRAINING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135219', 'VTECH INFRA SURVEYS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72502TN2018PTC121892', 'IDAM BUSINESS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC060045', 'ALFANAR ENGINEERING SERVICES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142427', 'W3 DIGITAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC071166', 'G8 INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2011PTC083227', 'R4 TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2017PTC114382', 'F5 INSYS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2008PTC066210', 'INSTASOFT CORPORATE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC117707', 'PROWESSTICS IT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141123', 'MADRAS TECHNOLOGY AND CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC080726', 'FSS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2008PTC066999', 'STALLION MEDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC057972', 'SPIRO SYSTEM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC064548', 'MAY SOFTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154228', 'QBACLE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154775', 'KALAIPAVALAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC074453', 'NOVALNET E-SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC077261', 'TRIPLEM INFOTECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1997PTC037897', 'M&S SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134913', 'PRIMEVAL IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC146436', 'MISBAH INFO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC060015', 'VULCANTECH SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2022PTC155936', 'MIGOMI TECH CONSULTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC075335', 'RAVSOFT SOLUTIONS (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135167', 'ZENITUS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2008PTC067248', 'IONIXX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC073055', 'TRESELLE SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097567', 'CAREER SOFT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC133028', 'HSIT SOFTWARE CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2006PTC061784', 'YENTREK INDIA SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC148859', 'CLOUD SIMMAM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099842', 'STATUS CLUSTER INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142388', 'ASSISTNOW INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TZ2016PTC022245', 'SIX STAR TECHNOLOGY PRIVATE LIMITED', 'Coimbatore', 'Active']"
"['U72200TN2017PTC114819', 'HYGIEIA TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2021PTC146485', 'VISTABITZ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC145849', 'HICORE SOFTWARE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130494', 'TEFITI INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143355', 'RAPTVISION TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090112', '3VAYS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC039770', 'NIVE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2018PTC122489', 'PISTALIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119056', 'PAGA SYSTEMS & TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC072015', 'ORGANICAPEX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN1999PTC042459', 'ONLINE SOLUTIONS (IMAGING) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111682', 'NAGATA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC052339', 'U MOLD IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111053', 'OSDB SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC059574', 'VALDE TECH INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC049894', 'KAAVIAN SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC138112', 'ACUITYE INFORMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139763', 'G-AXIS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2006PTC061381', 'TECHCOM SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147764', 'DIGIVIGOR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137263', 'STACK RADIUS TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1996PTC034709', 'AMADA SOFT INDIA P LTD', 'Chennai', 'Active']"
"['U72900TN2021PTC145939', 'LMARK TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136153', 'ZONEO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC115942', 'FLOGILE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC073432', 'MINDPOWER ENGINEERING SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2008PTC070245', 'TEKFLAIR CONSULTANTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2016PTC110304', 'ALGOBRAINS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045713', 'RAJASRI SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136837', 'LEOM DIGITAL SOLUTION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2000PTC045014', 'SHOPPERS HEART.COM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC083909', 'RIGHT CLICK SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC074291', 'WINMAX SYSTEMS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC075661', 'IXL INDIA SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2001PTC046383', 'ANALYTICA (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140622', 'PRINTVIBES AUTOMATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2000PTC046195', 'CORENT TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72300TN2004PTC054540', 'AGNIE CONSULTING (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC095535', 'EZDC AUTOMATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104205', 'FRECON INFO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2020PTC136548', 'FCAST TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC051544', 'REDIM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131348', 'ZEALOUS HEALTHCARE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131841', 'PROFLUENCE IT CONSULTANCY AND SERVICES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC076318', 'NEWHORN TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC094010', 'JESU SOLUTIONS & ONSITE SERVICE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2002PTC049407', 'ANDRE CONSULTANCY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2002PTC049186', 'USAM TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2008PTC069046', 'KOYO SMS (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149699', 'VIDHANA INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC055542', 'ORIGINWAVE TECHSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC064395', 'KLABS TECHNOLOGY AND SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155737', 'WOLVIO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2015PTC101783', 'BELL NETWORKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135705', 'TECMN SYS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157017', 'SSDN INFOVENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154555', 'PREVIZ PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TZ2022PTC039765', 'SEEKRIGHT AI PRIVATE LIMITED', 'Coimbatore', 'Active']"
"['U72300TN2015PTC103200', 'ATLANTIC SOFTWARE SOLUTION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123987', 'INDES STRUCTURAL DESIGN CONSULTANTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC082746', 'SIERRA WARE SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1999PTC043603', 'ANJANA SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2011PTC080663', 'DYNAMIC NETSOFT SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC079659', 'ITECH INNOVATIVE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC082349', 'CADD SCHOOL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147875', 'METAWARE DATA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC074184', 'TECHSLASH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2004PTC053204', 'REDIM SOFTWARE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2023PTC158260', 'EDUSPEED TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC059415', 'IOPEX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154040', 'SUNRISE TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC057456', 'IBORDERLESS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC053476', 'EAPT SOLUTIONS (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136562', 'ALTISSYMA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146400', 'TRITAAN GLOBAL CONSULTANCY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC056182', 'SRIN SOFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC085368', 'LEGACY MED PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128362', 'THALES DATA LEARNING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC133794', 'VIA HIRE STAFFING SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC087416', 'MAGNUM MED-SERV PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2005PTC057592', 'INDIA BULLION INVESTOR SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2008PTC068971', 'RIA DIGITAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2005PTC055080', 'SYMBIOTIC INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72502TN2000PTC044377', 'SOFTEON INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091479', 'PSIBERTECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC050216', 'HETROGENOUS COMMUNICATION TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139883', 'INUN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2020PTC133958', 'GRITTIER SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC054673', 'VIGYANA SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099376', 'QRESTIK TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119395', 'CLIQXSTREAM SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC064415', 'GSR BUSINESS SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TZ2018PTC031023', 'LAYAGIE SOFTWARES PRIVATE LIMITED', 'Coimbatore', 'Active']"
"['U72900TN2022PTC154529', 'SIOT TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC083170', 'GRITSYS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC047298', 'GEMBRILL TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC153813', 'WERTMINDS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2010PTC077050', 'TNQ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144365', 'ENROLIN INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1999PTC043547', 'OORJA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72502TN2019PTC130106', 'BRILLIBYTES TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC077884', 'UNIMITY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122002', 'ACTE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC054478', 'GRIDX TECHNO LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146074', 'VENZO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101180', 'AVANCER SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155331', 'LEUK TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC084419', 'NETZ TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132292', 'SYNCDIGIT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC040597', 'GEOSENSING INFORMATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2005PTC056249', 'R.P.ABACUS NETCOMM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141746', 'ZASYAONLINE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2019PTC130416', 'ZASTA INFOTEK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135343', 'MEMORY POINT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122716', 'SIBUS INFO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC077207', 'FORE BRAIN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123957', 'CYRUZ TECH CREATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2004PTC053992', 'MANI INDIA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097964', 'ZENCODE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157304', 'SRIMAAN SERVICES AND SOFTWARES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC103308', 'BESTSEARCH DIGITAL CREATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC047221', 'MERU SHIPPING LINES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC064698', 'KENNTNIS OUTSOURCING SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2005PTC055407', 'AMUDHALAKSHMI SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140495', 'LAKNEE TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140550', 'TULIR SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1995PTC030984', 'REAL VALUE SYSTEMS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2007PTC063454', 'SPARKSOFT INFO SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1995PTC031627', 'HI-IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC089982', 'INSER SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150341', 'HILANE DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101962', 'CYMESOFT IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126519', 'BIDAX SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC081188', 'CADPOINT ENGINEERING SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130243', 'AI CYBER SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2023PTC158309', 'GRCTNC SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157326', 'WINNGOO ECOM SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC072903', 'INVOSCAPE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC153731', 'S2 PAYMENTS & TECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143845', 'NEXTIN ORGANIZATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC117851', 'SATAIVA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121663', 'MT DIGITAL LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC148174', 'DCXWORKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104462', 'ALKAEUS TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149261', 'LOGICSURE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135894', 'PRIMEFORCE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155478', 'NILAAPAY BUSINESS SERVICE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1990PTC019515', 'ON-LINE INFO SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC130057', 'PIND CONSULTANTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2008PTC067679', 'NETSTREAM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131887', 'SAS FORTITUDE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097184', 'CIAR SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC127985', 'VODIN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2020PTC138829', 'DREAMFORGE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC079804', 'ORGWARE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123191', 'MAILAN TECH AND TRADING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC088587', 'SANTRIYA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2018PTC124976', 'FOXBER CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118862', 'GALINIOS TECHNOLOGIS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC073519', '5G MEDIATEKNIK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122990', 'HEXAINTECH GLOBAL IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC114070', 'PRISH AND KRISH DIGITAL MARKETING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123924', 'BIRCHTON TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC092475', 'PRITHVIDHAN CHOPDA MARKETING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147881', 'ASTRATECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC128152', 'BLITZSCALE SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146475', 'RAJAKUMAR ENGINEERING & TECHNICAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC057225', 'NEXGEN SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102189', 'INOVORKS TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC079951', 'CML MEDIA SOFTWARES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110037', 'DINOSAUR INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC078033', 'SANTAL INFORMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC048289', 'ACME SOFTWARE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097785', 'TEKSOL ENGINEERING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2016PTC104620', 'POWER OF N TECHSTUDIO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129029', 'BLUEPRAIRIE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090222', 'INNAPPZ IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045833', 'ECHO OUTSOURCING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091324', 'INTERBIND TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC104107', 'CAYENNE TECHNOLOGY CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC085738', 'CROWN INTEGRATED SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC050972', 'FINSOL CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
